COD_DISCIPLINA,NOME_DISCIPLINA,COD_CURSO,MULTIPLA_ESCOLHA,CURSO,IDPROGRAMA,SETOR_CURSO
CF2410,INSTRUMENTAÇÃO COMPUTACIONAL EM FÍSICA,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
CM201,CALCULO DIFERENCIAL E INTEGRAL I,40001016049G0,Não,FÍSICA  - Presencial - Curitiba,40001016049G0,SETOR DE CIÊNCIAS EXATAS
HH217,HISTÓRIA DA ARTE,40001016144G0,Não,HISTÓRIA - MEMÓRIA E IMAGEM  - Presencial - Curitiba,40001016144G0,SETOR DE CIÊNCIAS HUMANAS
DCA111,FISIOLOGIA VEGETAL,40001016004G0,Não,AGRONOMIA  - Presencial - Palotina,40001016004G0,SETOR PALOTINA
DCA113,SOLOS II,40001016004G0,Não,AGRONOMIA  - Presencial - Palotina,40001016004G0,SETOR PALOTINA
DCA115,BIOTECNOLOGIA APLICADA A AGRONOMIA,40001016004G0,Não,AGRONOMIA  - Presencial - Palotina,40001016004G0,SETOR PALOTINA
DCA117,FITOPATOLOGIA II,40001016004G0,Não,AGRONOMIA  - Presencial - Palotina,40001016004G0,SETOR PALOTINA
DCA131,TRABALHO DE CONCLUSÃO DE CURSO I,40001016004G0,Não,AGRONOMIA  - Presencial - Palotina,40001016004G0,SETOR PALOTINA
BC012,TECNICAS HISTOLOGICAS,40001016012G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Curitiba,40001016012G0,SETOR DE CIÊNCIAS BIOLÓGICAS
BT058,FISIOPATOLOGIA E FARMACOLOGIA DA DOR,40001016012G0,Não,CIÊNCIAS BIOLÓGICAS  - Presencial - Curitiba,40001016012G0,SETOR DE CIÊNCIAS BIOLÓGICAS
AL055,AGROMETEOROLOGIA,40001016003G0,Não,AGRONOMIA  - Presencial - Curitiba,40001016003G0,SETOR DE CIÊNCIAS AGRÁRIAS
SIN176,PROGRAMAÇÃO DE COMPUTADORES PARA GESTÃO DA INFORMAÇÃO,40001016058G0,Não,GESTÃO DA INFORMAÇÃO  - Presencial - Curitiba,40001016058G0,SETOR DE CIÊNCIAS SOCIAIS E APLICADAS
OA317,INTRODUÇÃO AOS FUNDAMENTOS DO ENSINO DAS ARTES VISUAIS,40001016007G0,Não,ARTES VISUAIS  - Presencial - Curitiba,40001016007G0,SETOR DE ARTES COMUNICAÇÃO E DESIGN
TE301,CÁLCULO I PARA EE,40001016039G0,Não,ENGENHARIA ELÉTRICA  - Presencial - Curitiba,40001016039G0,SETOR DE TECNOLOGIA
CEF004,PROJETOS INTEGRADOS C,40001016022G0,Não,EDUCAÇÃO FÍSICA  - Presencial - Curitiba,40001016022G0,SETOR DE CIÊNCIAS BIOLÓGICAS
DBC126,TÓPICOS AVANÇADOS EM MICROBIOLOGIA,40001016077G0,Não,MEDICINA VETERINÁRIA  - Presencial - Palotina,40001016077G0,SETOR PALOTINA
DBD015,ETOLOGIA,40001016077G0,Não,MEDICINA VETERINÁRIA  - Presencial - Palotina,40001016077G0,SETOR PALOTINA
CM313,CÁLCULO 3,40001016039G0,Não,ENGENHARIA ELÉTRICA  - Presencial - Curitiba,40001016039G0,SETOR DE TECNOLOGIA
TE339,SISTEMAS ELÉTRICOS DE POTÊNCIA I,40001016039G0,Não,ENGENHARIA ELÉTRICA  - Presencial - Curitiba,40001016039G0,SETOR DE TECNOLOGIA
ODTE12,TEMAS EMERGENTES EM DESIGN GRÁFICO 12,40001016122G0,Não,DESIGN GRÁFICO  - Presencial - Curitiba,40001016122G0,SETOR DE ARTES COMUNICAÇÃO E DESIGN
ODTE4,TEMAS EMERGENTES EM DESIGN GRÁFICO 4,40001016122G0,Não,DESIGN GRÁFICO  - Presencial - Curitiba,40001016122G0,SETOR DE ARTES COMUNICAÇÃO E DESIGN
AS086,MUDANÇAS CLIMÁTICAS E PROJETOS DE CRÉDITOS DE CARBONO,40001016040G0,Não,ENGENHARIA FLORESTAL  - Presencial - Curitiba,40001016040G0,SETOR DE CIÊNCIAS AGRÁRIAS
BF082,FISIOLOGIA DOS ANIMAIS DOMÉSTICOS,40001016003G0,Não,AGRONOMIA  - Presencial - Curitiba,40001016003G0,SETOR DE CIÊNCIAS AGRÁRIAS
